category,pin_code,name,address,website,rating,email,phone,gmap_link,services,cid
IT company,Chennai,Mirror Technologies Pvt Ltd,"Software company · Upstair to OM medicals, Landmark: Near Lakshman sruthi Signal, Landmark:
Open ⋅ Closes 6:30 pm · 093819 48474",http://www.mirrortech.in/,4.9,N/A,093819 48474,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534549247775627
IT company,Chennai,MLM Software Development Company,"Software company · 26, 49th St, near ashok pillar KFC
Open 24 hours · 098405 66115",N/A,3.7,N/A,098405 66115,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534447492295653
IT company,Chennai,Sage IT,"Computer support and services · Shyamala Towers, 136, Arcot Rd
Closed ⋅ Opens 12 am Mon · 044 4322 7296",https://sageitinc.com/,4.3,N/A,044 4322 7296,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202524095375166545
IT company,Chennai,"Freedom Software Solutions Pvt. Ltd. - Manufacturing ERP Software,IOT Software, Payroll Software & Services","Software company ·  · Door No, NAVINS PRESIDIUM, 103 A, Nelson Manickam Rd
Open ⋅ Closes 6 pm · 089398 32811",http://www.freedomsoft.co.in/,4.6,N/A,089398 32811,https://www.google.com/maps/search/IT+company+near+Chennai/,Home About us Products Freedom NOTE 360 Freedom PayDesk Freedom DAK Industries Machining Industries Injection & Rubber Mouldings​ Press Component Forging and Machining Electronics & Assembly Machine Builders Fasteners & Cold Forging Valve & Assembly Manufacturer Resources Blog FAQ Channel Partner Reach us Contact Career Gallery X Member Login Streamline Your Manufacturing Operations with Our Cutting-Edge ERP Software Empowering MSMEs with our tailored industry-specific solutions. Connect! Revolu,4202534365739145775
IT company,Chennai,Cosmosoft Technologies Ltd.,"Software company ·  · No 141, (Old, NO 75, Arcot Rd
Open ⋅ Closes 6 pm · 044 2372 3206",http://www.ctlindia.com/,3.2,info@ctlindia.com,044 2372 3206,https://www.google.com/maps/search/IT+company+near+Chennai/,Cosmosoft Home Products Services Demo About Contact us,4202534587563245567
IT company,Chennai,Bharat Clouds Private Limited,"Software company · Regus"", 3rd Floor, Shyamala Towers, 136, Arcot Rd
Closed ⋅ Opens 9 am Mon · 093447 72393",http://www.bharatclouds.com/,4.8,info@bharatclouds.com.com,093447 72393,https://www.google.com/maps/search/IT+company+near+Chennai/,"Home Services AI & ML Big Data Cloud Solutions Devops Automation Digital Talent Hunt Products Our Team Contact Us ""People use technology only to mean digital technology. Technology is actually everything we make."" Margaret Atwood Explore more About Us Driven By Passion For Excellence. Deliver Results. Bharat Clouds is a professional IT and ITES company which is engaged in providing innovative and cost-effective tailor-made solutions to its customers to helps in their efforts to modernize their s",4202534532980843373
IT company,Chennai,Trios Technologies Private Limited,"Software company ·  · No.24/5 2nd Floor, Rani Arcade, 1st St, near Ashok Nagar
Closed ⋅ Opens 10 am · 098845 46546",http://www.triostechnology.com/,4.7,support@triostechnology.com,098845 46546,https://www.google.com/maps/search/IT+company+near+Chennai/,"Trios Technologies Pvt Ltd., Services Offering Product Engineering Manufacturing Services Consulting Solutions Smart Plug Sanitizing Machine Smart Lock About Us Contact Us",4202534515258608427
IT company,Chennai,"Orbitz IT Solution - POS Billing Software in Chennai | Medical, Hospital Supermarket & Hotel Restaurant Billing Software","Software company ·  · 15, 140, 36th St
Open ⋅ Closes 7 pm · 099413 84318",http://www.orbitzit.com/,4.7,orbitzsolution@gmail.com,099413 84318,https://www.google.com/maps/search/IT+company+near+Chennai/,Toggle navigation Home About Service Products Testimonial Careers Contact,4202531451705462857
IT company,Chennai,Pyramidion Solutions,"Software company · 1&1A, 1, Anna Nagar W Ext St
Open ⋅ Closes 12 am · 095660 25629",https://www.pyramidions.com/mobile-app-development-chennai.html,4.3,kamal@pyramidions.com,095660 25629,https://www.google.com/maps/search/IT+company+near+Chennai/,"Home Solutions App Development Mobile App
                            Development Android
                            App
                            Development iOS App
                            Development Flutter App
                            Development Blockchain NFT Marketplace
                            Development Crypto
                            Exchange Development ICO Development Services Smart Contract
                            Development DeFi Development
         ",4202533842539698205
IT company,Chennai,Mahadhi Technologies (P) Ltd,"Software company · 7/6, Samiyar Garden Street
Open ⋅ Closes 7 pm · 090423 98423",http://www.mahadhi.com/,4.9,info@mahadhi.com,090423 98423,https://www.google.com/maps/search/IT+company+near+Chennai/,Transforming Information Technology for a better world Welcome to Mahadhi Technologies! Contact Us Digitally enable your business with the right IT Solutions Get full control of your business digitally! Explore Solutions Reliable IT Partner We are your reliable IT partner and we render support to your IT needs Growth Enablers We enable growth by using the right technological solutions Tackle Challenges We help you tackle business problems with our innovative IT solutions Business Growth We help ,4202534530931380379
IT company,Chennai,CodeBind Technologies,"Software company ·  · 107, N Usman Rd
Open 24 hours · 097896 17617",https://www.codebindtechnologies.com/,4.8,info@codebindtechnologies.com,097896 17617,https://www.google.com/maps/search/IT+company+near+Chennai/,+91 9789  617 617 info@codebindtechnologies.com Register Now Home About Who We Are Why Choose Us Company Profile Career Inplant Training (IPT) Inplant Training (IPT) for CSE Inplant Training (IPT) for IT Inplant Training (IPT) for ECE Inplant Training (IPT) for EEE Inplant Training (IPT) for AI&DS Inplant Training(IPT) for Biomedical Inplant Training (IPT) for Machine Learning Inplant Training (IPT) for Data Science Inplant Training (IPT) for EIE Inplant Training (IPT) for ICE Inplant Training (,4202533934517397183
IT company,Chennai,TCS CHENNAI,"Software company ·  · Industrial Estate, 21, Ambattur Industrial Estate 1st Cross Rd
Open 24 hours",https://www.tcs.com/,4.2,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,"Click here or press enter to go to homepage What we do Who we are Insights Careers Newsroom Investors Worldwide Contact us tata.com logo Open in New Tab Perpetually Adaptive Enterprise Press tab for submenu items Where adaptability meets advantage At TCS, we don’t just help businesses transform. We help them become perpetually adaptive enterprises, built to evolve continuously and confidently in a world of constant change. Adaptability starts here Industries Banking Capital Markets Consumer Pack",4202531274189168851
IT company,Chennai,Sage Software Solutions Pvt Ltd | ERP & CRM Provider in Chennai,"Software company · Dhwarco MiniStar, Plot, 12C/1, 3rd Cross St
Closed ⋅ Opens 8:30 am Mon · 099626 66339",https://www.sagesoftware.co.in/,4.7,flags@2x.png,099626 66339,https://www.google.com/maps/search/IT+company+near+Chennai/,Home Products Close Products Open Products Sage 300 A preferred choice of next-gen business leaders to take key business decision Read more SAGE X3 Take full control of your business operations with Sage Enterprise Management. Read more Sage Intacct AI-powered financial management with the India Localization Suite Read more SAGE CRM Know your customers better with the most trusted CRM system. Read more Industries Close Industries Open Industries DISCRETE MANUFACTURING Manufacturing Automotive Fu,4202535145231181495
IT company,Chennai,Ascendas Technologies,"Software company · 20, Duraiswamy Rd
Closed ⋅ Opens 9 am Mon",N/A,4.6,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534552006338383
IT company,Chennai,SIMTEK - Authorized SOLIDWORKS Reseller in Chennai,"Software company ·  · 3rd Floor, ""Mamanjee Centre"" ,, S7-A, Thiru-Vi-Ka Industrial Estate, Guindy,
Open ⋅ Closes 6 pm · 087544 47021",https://simtek.in/,4.3,marketing@simtek.in,087544 47021,https://www.google.com/maps/search/IT+company+near+Chennai/,Home Products SOLIDWORKS SOLIDWORKS 3D CAD SOLIDWORKS ULTIMATE Simulation SOLIDWORKS Simulation SOLIDWORKS Flow Simulation SOLIDWORKS Plastics Data Management SOLIDWORKS PDM SOLIDWORKS Manage SOLIDWORKS Electrical SOLIDWORKS CAM Technical Communication SOLIDWORKS COMPOSER SOLIDWORKS Inspection SOLIDWORKS MBD SOLIDWORKS Visualize DraftSight 3DEXPERIENCE WORKS 3DEXPERIENCE DESIGN Simulate/SIMULIA Manage/ENOVIA Manufacturing / DELMIA CIMATRON Mold Design Die Design Electrode Design NC Programming W,4202534927759824881
IT company,Chennai,CompIndia Infotech Pvt. Ltd,"Software company
Open ⋅ Closes 12 am · 044 4261 3578",http://www.compindia.in/,4.1,N/A,044 4261 3578,https://www.google.com/maps/search/IT+company+near+Chennai/,"ABOUT US SERVICES PORTFOLIO CAREERS FAQs CONTACT US The next generation App Developers for your business. When you need a kickstart in your business, and you have no time for developing code for your App reach out to Compindia. We will take out the job for you and will build great looking Apps in less time. Want to build your own App Join us! Be an application owner, we will help you in building up your dream we undertake the responsibility to ensure that the program which makes up the applicati",4202534126240274699
IT company,Chennai,Zuan Technology Solutions,"Software company ·  · No 61, 2nd Floor (S1), Arcot Road Kodambakkam Opp: Chennai Mobiles Showroom
Open ⋅ Closes 1:30 pm · 096009 72225",https://www.zuantechnologies.com/,4.0,N/A,096009 72225,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534592829672277
IT company,Chennai,Zoho Partner Chennai - Fristine Infotech Pvt. Ltd,"Software company · Office No.-3, Shalom Building, 4, Mannar St
Open ⋅ Closes 6 pm · 085910 44966",https://fristinetech.com/?utm_source=google&utm_medium=affiliate&utm_term=&utm_content=&utm_campaign=gmb-chennai-listing,5.0,N/A,085910 44966,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534718831604695
IT company,Chennai,Cognizant Technology Solutions,"Software company ·  · DLF IT Park Rd
Open 24 hours · 1800 208 6999",http://www.cognizant.com/,4.3,inquiry@cognizant.com,1800 208 6999,https://www.google.com/maps/search/IT+company+near+Chennai/,Careers News Events Investors IN-EN Americas Argentina Brazil Canada ( En | Fr ) Costa Rica El Salvador Mexico United States Middle East Visit our Regional Website Europe Belgium ( Fr | Nl | En ) Denmark Finland France Germany Hungary Italy Latvia Lithuania Norway ( Nb | En ) Poland Portugal Romania Spain Sweden ( Sv | En ) Switzerland ( Fr | En | De ) The Netherlands United Kingdom & Ireland Asia Pacific Australia China ( En | 中文 ) Hong Kong SAR India Japan ( 日本語 ) Malaysia New Zealand Philippi,4202527894785069469
IT company,Chennai,Tecxpera Technologies : Digital Marketing Center in Chennai,"Software company · 2nd Floor, Devan Towers, No 301, Arcot Rd
Opens soon ⋅ 9:30 am · 099762 97409",http://tecxperatechnologies.in/,4.6,N/A,099762 97409,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534598654276375
IT company,Chennai,INSCOMI TECHNOLOGY SERVICES PRIVATE LIMITED(ERP in Chennai),"Software company · 1, 694/87A, Valayapathi Salai
Open 24 hours · 079047 74990",N/A,5.0,N/A,079047 74990,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202532463886220815
IT company,Chennai,Factana Computing Inc - Industrial AI Solution Provider,"Software company · 43, 80 Feet Road
Closed ⋅ Opens 8 am Mon · 080 4300 7165",https://www.factana.com/,N/A,N/A,080 4300 7165,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202535178072553693
IT company,Chennai,Temenos India Pvt. Ltd.,"Software company ·  · 146, Sterling Rd
Closed ⋅ Opens 9 am Mon · 044 7133 1000",http://www.temenos.com/,4.2,N/A,044 7133 1000,https://www.google.com/maps/search/IT+company+near+Chennai/,"Portfolio Products Core Banking Deliver modern, comprehensive banking for all customer segments. Digital Banking Power personalized experiences, seamless transactions and accelerate transformation. Payments Real-time, secure, and scalable payments processing. Wealth Management A unified wealth management platform enabling digital and relationship manager experiences. Explore All Products Innovation Platform AI Cloud Discover Our Innovations Temenos SaaS Maximize customer focus and accelerate you",4202533988616678457
IT company,Chennai,"PDI Software India LLP, Chennai","Software company ·  · #157, 2nd & 3rd Floor, Gopathi Narayanaswami Chetty Rd
Closed ⋅ Opens 11 am Mon · 044 4203 5858",https://pditechnologies.com/,4.6,N/A,044 4203 5858,https://www.google.com/maps/search/IT+company+near+Chennai/,How We Help By Industry By Solution By Industry By Solution Business priority Convenience Retail Convenience Retail Increase Profits Simplify Operations Secure Your Data View All Carriers and Haulers Carriers and Haulers Optimize Operations Improve Visibility Automate Scheduling View All Petroleum Wholesale Petroleum Wholesale Streamline Operations Sell More Gallons Integrate Systems View All Consumer Brands Consumer Brands Engage Consumers Directly Expand Brand Reach View All Consumer Packaged ,4202533923499974365
IT company,Chennai,GKM Apps,"Software company · Santha Flats, 32/50, Mannar 2nd St
Open ⋅ Closes 9 pm · 097510 44317",https://gkmapps.com/,5.0,N/A,097510 44317,https://www.google.com/maps/search/IT+company+near+Chennai/,Menu Menu Home About Contact,4202535148719396881
IT company,Chennai,Photon Interactive Private Limited,"Software company ·  · Floor 2, 1/124, Block5, Mount Poonamallee Rd
044 3061 8000",https://www.photon.com/,4.2,White@2x.png,044 3061 8000,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534953624095631
IT company,Chennai,White House Business Solutions P Ltd,"Software company · 1096, Poonamallee High Rd
Open ⋅ Closes 6 pm · 044 2561 9000",http://www.whitehouseit.com/,4.7,info@whitehouseit.com,044 2561 9000,https://www.google.com/maps/search/IT+company+near+Chennai/,Home Company About us Partners Careers Awards Services & Solutions eLearning Solutions Content Development Content Transformation Microlearning LMS Solution Moodle Customization Massive Open Online Course (MOOC) Application Development Mobile Application Development Open Source Software Customization IoT Solutions ERP Solutions News Contact Us Home Company About us Partners Careers Awards Services & Solutions eLearning Solutions Content Development Content Transformation Microlearning LMS Soluti,4202533585039437681
IT company,Chennai,Mirror Institute For Embedded Technology (MIET)Embedded System Training Institute Placement Assured Embedded System Courses,"Software Training Institute ·  · No - 184/2, 3rd Floor, Chandamama Building, Arcot Rd
Open 24 hours · 093809 48474",http://www.lastbenchindia.com/,4.9,N/A,093809 48474,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534549284061571
IT company,Chennai,CEI India Pvt Ltd | IT Services & Software Company | Chennai,"Software company ·  · 27, Akshaya Shanthi 44, 44, Anna Salai
Closed ⋅ Opens 12 am Mon · 044 4221 0500",https://www.ceiamerica.com/,4.5,N/A,044 4221 0500,https://www.google.com/maps/search/IT+company+near+Chennai/,AI Innovation Vector-6 Clairvoyance Foundation Enterprise Assistants AI Knowledge Management AI Managed Services GitHub Copilot Clairvoyance Automation Clairvoyance Data Analytics Solutions Vector-6 Microsoft Solutions AWS Solutions GitHub Solutions Infrastructure Solutions Strategy & Advisory Talent Acquisition IT Managed Services Infrastructure Managed Cybersecurity vCISO Service Desk CEI Clairvoyance Enterprise Platforms Vector-6 Services Overview CRM Services ERP Services Sitecore Solutions ,4202533920424744639
IT company,Chennai,MercuryMinds,"Software company · No.14/21, Desigar Street, Landmark: Backside of Police Station, Opp: MGR Primary School
Closed ⋅ Opens 9:30 am Mon · 044 4213 6491",https://www.mercuryminds.com/,4.4,N/A,044 4213 6491,https://www.google.com/maps/search/IT+company+near+Chennai/,Skip to content Menu Retail & ECommerce E-Commerce Mobile Commerce Visual Commerce B2C Marketplace B2B & Wholesale Subscription Commerce Online Auction Platform Retail Point-Of-Sale Loyalty rewards program ECommerce Services XCart Design & Development Services Magento Design & Development Services WooCommerce Development Service E-Commerce Catalog Management Services Web WordPress Design & Development Services Mobile Native mobile app development Iphone App Development Ipad App Development Andro,4202534549771273211
IT company,Chennai,Roadmap IT Solutions Pvt Ltd,"Software company · Old #7, New # 13, 2nd Floor, 1st Cross St
Open ⋅ Closes 6:30 pm · 044 4204 3141",https://roadmapit.com/,5.0,mktg@roadmapit.com,044 4204 3141,https://www.google.com/maps/search/IT+company+near+Chennai/,"Product ERP Software Financial Management General Ledger Accounts Payable Accounts Receivable Cash Management Taxation Fixed  Assets Supply Chain Management Inventory Control Purchase Order Sub Contracting Gate Entry Management Transportation Quality Control Management Sales Order Planning & Manufacturing Routing , Bill of Material, Demand Management Material Requirement Planning Shop Floor Manufacturing Schedule HR & Payroll Management CRM Marketing Customer Support Supporting Modules Plant Mai",4202534521663460521
IT company,Chennai,Pyroferus Technologies,"Software company · 12/304, 2nd Floor, Sona Complex, 52nd Street, 7th Avenue, Ashok Nagar
Opens soon ⋅ 9:30 am · 044 4500 0232",http://www.pyroferus.com/,4.6,N/A,044 4500 0232,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534517054199065
IT company,Chennai,Excelanto Cloud Systems Pvt ltd - ERP Company in Chennai,"Software company · 2nd Floor,B block, Lakshmi Towers No 9, NO 93, Arcot Rd
Closed ⋅ Opens 12 am Mon · 099942 61305",https://www.excelanto.com/excelanto-technologies-current-openings.php,4.6,info@excelanto.com,099942 61305,https://www.google.com/maps/search/IT+company+near+Chennai/,"info@excelanto.com +91- 999 426 1305 . Menu About Us Solutions & Services IT Infrastructure Services IT Infrastructure Services Portfolio Remote Infrastructure Services & Shared Services Cloud Services and Management Consulting, SI and Professional Services Delivery Models Our Methodology Enterprise Solutions Enterprise Products ERP For Manufacturing & Trading Solutions For Hospitality Solutions For Logistics Solutions For Education Solutions For Retail Digitization Services E-Commerce Solutions",4202534814792504171
IT company,Chennai,ZakApps,"Software company ·  · 1, 2nd Floor, Senthil Towers, 1st Ave
Closed ⋅ Opens 10 am Mon · 044 4203 4280",http://www.zakapps.com/,4.5,moonbow@10x-8.png,044 4203 4280,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534544337983537
IT company,Chennai,"Vedha Technologies, Chennai","Software company · Hotel Association, 26, Venkatesan St, near Chennai
Opens soon ⋅ 9:30 am · 044 4217 8071",http://www.vedha.in/,4.0,hr@vedha.in,044 4217 8071,https://www.google.com/maps/search/IT+company+near+Chennai/,24/7 Client Support +91-9500012060 Mail Us At hr@vedha.in Brochure Download Brochure Office closed due to COVID-19 & Relocation In Progress Home Company About Us Methodology Why Choose us Services Website Design Web Development Responsive Web Design Content Management Web Hosting SEOServices App Development Software Development Digital Marketing Products Career Contact Us Home Company Services Web Design Web  Development Responsive Web Design Content Management Web Hosting SEO Services App Devel,4202533919130163005
IT company,Chennai,Fusiontec Software,"Software company · Suite No.17-A, Second Floor, Crescent Court, 963, Poonamallee High Rd
Opens soon ⋅ 9:30 am · 098416 99962",https://fusiontec.com/,4.9,sales@fusiontec.com,098416 99962,https://www.google.com/maps/search/IT+company+near+Chennai/,About Products Net Banking & Payment,4202533596937746357
IT company,Chennai,M8 IT Solutions Pvt Ltd - Software Company in Chennai,"Software company · 97, 3rd Cross St
Closed ⋅ Opens 10 am Mon · 093446 60083",https://m8itsolutions.com/,5.0,contact@Iteck.co,093446 60083,https://www.google.com/maps/search/IT+company+near+Chennai/,Home about Services Enterprise Software Website Design & Development Mobile App Development Software Development Digital marketing IoT Cyber Security Cloud Service Branding Quality Assurance Graphic Design AR & VR Services Animation & Video Production products Who We Are? Why Choose us Who We Work With What We Do Our Achievements career contact get in touch (+23) 5535 68 68 contact@Iteck.co,4202535743304010769
IT company,Chennai,Velozity Global Solutions India Pvt. Ltd.,"Software company · 20, Elango Adigal St
Closed ⋅ Opens 10 am · 080720 64524",https://velozityglobal.com/,4.9,contact@velozityglobal.com,080720 64524,https://www.google.com/maps/search/IT+company+near+Chennai/,"Request A Quote Home Company About Us Confidentiality Methodology Business Model Services Our Services Website Development App Development Ecommerce Development NFT & dAPP Development Digital Marketing Other Services Portfolio Blog Our Blog Contact Us Provides Consultative Approach On Emerging
                      Technology. Give wings to your ideas with Velozity Global Award-winning Offshore Software Development Company trusted by
startups and behemoths. More About Us Our Services Thinking in",4202535298805407053
