category,pin_code,name,address,website,rating,email,phone,gmap_link,services,cid
IT company,Chennai,Visanka Technologies Pvt Ltd,"Software company · 135A,1st Floor, CRBS Complex, Swamy Naicken St
Open ⋅ Closes 7 pm · 070100 95990",https://www.visankatechnologies.com/,4.8,Sales@visankatechnologies.com,070100 95990,https://www.google.com/maps/search/IT+company+near+Chennai/,Sales@visankatechnologies.com +91 7010095990 Home (current) About Us Services Port Folio Our Packages Latest News Contact Us,4202535695407426921
IT company,Chennai,INSCOMI TECHNOLOGY SERVICES PRIVATE LIMITED(ERP in Chennai),"Software company · 1, 694/87A, Valayapathi Salai
Open 24 hours · 079047 74990",N/A,5.0,N/A,079047 74990,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202532463886220815
IT company,Chennai,Surya Informatics Solutions Pvt. Ltd.,"Software company ·  · No 70/16, Sundarbans building, II Floor, 1st St, Jawaharlal Nehru Salai
Open ⋅ Closes 7 pm · 075388 03058",https://suryainformatics.com/,4.2,hr@suryainformatics.com,075388 03058,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534521874938529
IT company,Chennai,Zynofus Technologies (OPC) Private Limited,"Software company · 1st Floor, Sundar Bans 70, 16A, 100 Feet Road
Open ⋅ Closes 6:30 pm · 073053 67182",http://zynofus.com/,4.8,hr@zynofus.com,073053 67182,https://www.google.com/maps/search/IT+company+near+Chennai/,"About Us Services Digitization & Digital
                                                        Transformation Software Development E-commerce Solutions Logistics & Supply Chain Management Healthcare IT Solutions Products Enterprise Content
                                                        Management (ECM) Chat bots & AI- powered Assistants Hospital
                                                        Management System (HMS) & Electronic
                                            ",4202535374052117109
IT company,Chennai,Amitysoft Technologies Private Limited,"Software company ·  · 6/22, Second Floor, Dhandapani St
Open ⋅ Closes 8 pm · 044 2432 8077",https://www.amitysoft.com/,4.3,info@amitysoft.com,044 2432 8077,https://www.google.com/maps/search/IT+company+near+Chennai/,"( 044 ) 24328077 , 42035577 info@amitysoft.com HOME About US SERVICES AI Product & Services AI Development Services Product â ITRUSTAI AI Validation Services Enterprise Products & Solutions ERP HCM GROCUS REBUERP Tally ERP Data Analytics IoT Testimonials Our Partners Enterprise Development Services Advisory Services & QA Testing Advisory Audit QA Testing TRAINING Software Testing Big Data PYTHON ERP SQA Testimonials CAREERS BLOG CONTACT US HOME About US SERVICES AI Product & Services AI Develo",4202533920322999185
IT company,Chennai,Fusiontec Software,"Software company · Suite No.17-A, Second Floor, Crescent Court, 963, Poonamallee High Rd
Open ⋅ Closes 7 pm · 098416 99962",https://fusiontec.com/,4.9,sales@fusiontec.com,098416 99962,https://www.google.com/maps/search/IT+company+near+Chennai/,About Products Net Banking & Payment,4202533596937746357
IT company,Chennai,"Vedha Technologies, Chennai","Software company · Hotel Association, 26, Venkatesan St, near Chennai
Open ⋅ Closes 7 pm · 044 4217 8071",http://www.vedha.in/,4.0,hr@vedha.in,044 4217 8071,https://www.google.com/maps/search/IT+company+near+Chennai/,24/7 Client Support +91-9500012060 Mail Us At hr@vedha.in Brochure Download Brochure Office closed due to COVID-19 & Relocation In Progress Home Company About Us Methodology Why Choose us Services Website Design Web Development Responsive Web Design Content Management Web Hosting SEOServices App Development Software Development Digital Marketing Products Career Contact Us Home Company Services Web Design Web  Development Responsive Web Design Content Management Web Hosting SEO Services App Devel,4202533919130163005
IT company,Chennai,JVS Future Technologies,"Software company · 3rd Floor, JVS Future Technologies, Shyamala Towers, 136, Arcot Rd
Open ⋅ Closes 5 pm · 090433 35973",https://jvsfuturetech.com/,4.6,hr@jvsfuturetech.com,090433 35973,https://www.google.com/maps/search/IT+company+near+Chennai/,Home About Us Services Artificial Intelligence Big Data Analytics Mobile App Development Web Development Cloud Computing eCommerce Development Robotic Process Automation Digital Marketing Industries Hospitality Retail / FMCG Manufacturing careers Contact End to end managed IT services We offer end to end managed IT services We develop high-end solutions and envisions to become a leader in technology that synchronizes time and convenience Learn More Learn More Get Service Get Service Artificial I,4202534652449659775
IT company,Chennai,Visanka Technologies Pvt Ltd,"Software company · 135A,1st Floor, CRBS Complex, Swamy Naicken St
Open ⋅ Closes 7 pm · 070100 95990",https://www.visankatechnologies.com/,4.8,Sales@visankatechnologies.com,070100 95990,https://www.google.com/maps/search/IT+company+near+Chennai/,Sales@visankatechnologies.com +91 7010095990 Home (current) About Us Services Port Folio Our Packages Latest News Contact Us,4202535695407426921
IT company,Chennai,OG Software solutions India Pvt Ltd,"Software company · 1st floor, 18, Vembuliamman Koil St
Closed ⋅ Opens 10 am Mon · 090435 88904",http://www.ogsoftwaresolutions.com/,4.0,N/A,090435 88904,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534574941765833
IT company,Chennai,Pyroferus Technologies,"Software company · 12/304, 2nd Floor, Sona Complex, 52nd Street, 7th Avenue, Ashok Nagar
Open ⋅ Closes 6:30 pm · 044 4500 0232",http://www.pyroferus.com/,4.6,N/A,044 4500 0232,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534517054199065
IT company,Chennai,Apps Business IT Solutions Private Limited,"Software company ·  · Meenakshi Tower, 13, Rajamannar St
Open ⋅ Closes 4:30 pm · 098840 42897",https://a-bits.com/,3.7,a-bits@abits.com,098840 42897,https://www.google.com/maps/search/IT+company+near+Chennai/,"Home About Us Global Presence Abits-UK Abits-USA Abits-ANZ Products & Solutions Support & Services Careers Contact Us We are Empowering Business Ideas, APPS BUSINESS IT SOLUTIONS Learn More",4202533900969334175
IT company,Chennai,Sage IT,"Computer support and services · Shyamala Towers, 136, Arcot Rd
Closed ⋅ Opens 12 am Mon · 044 4322 7296",https://sageitinc.com/,4.3,N/A,044 4322 7296,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202524095375166545
IT company,Chennai,Aristostech India Pvt Ltd,"Website designer · Door 8, Mamatha Apartments, 2nd Floor, Plot No.5, Rajachar St
Open ⋅ Closes 6:30 pm · 093444 82370",https://aristostechindia.com/,4.8,contact@aristostechindia.com,093444 82370,https://www.google.com/maps/search/IT+company+near+Chennai/,Instagram Facebook-f Linkedin-in Sales & Consultation : +91 9344482370 HR & Internship : +91 9363547744 Web Design Company in Chennai – Responsive Websites Best Web Development Services in Chennai for Your Business Growth Ecommerce Website Development in Chennai – Boost Your Online Sales Software Development Services in Chennai – Custom Solutions for All Industries Home Company About Us Why Choose Us IT Services Software Development Web Development App development E-commerce Development Business,4202533899843585429
IT company,Chennai,Codify Info Solutions Pvt. Ltd,"Software company · FLAT A3,Gangai Apartments, NO.110, 80 Feet Road
Closed ⋅ Opens 10 am Mon · 098414 73881",http://www.codifyinfosol.com/,5.0,anand@codifyinfosol.com,098414 73881,https://www.google.com/maps/search/IT+company+near+Chennai/,Home About Us Services Technologies Projects Testimonials Clients Partners Support,4202534400176364673
IT company,Chennai,Cosmosoft Technologies Ltd.,"Software company ·  · No 141, (Old, NO 75, Arcot Rd
Open ⋅ Closes 6 pm · 044 2372 3206",http://www.ctlindia.com/,3.2,info@ctlindia.com,044 2372 3206,https://www.google.com/maps/search/IT+company+near+Chennai/,Cosmosoft Home Products Services Demo About Contact us,4202534587563245567
IT company,Chennai,Bharat Clouds Private Limited,"Software company · Regus"", 3rd Floor, Shyamala Towers, 136, Arcot Rd
Closed ⋅ Opens 9 am Mon · 093447 72393",http://www.bharatclouds.com/,4.8,info@bharatclouds.com.com,093447 72393,https://www.google.com/maps/search/IT+company+near+Chennai/,"Home Services AI & ML Big Data Cloud Solutions Devops Automation Digital Talent Hunt Products Our Team Contact Us ""People use technology only to mean digital technology. Technology is actually everything we make."" Margaret Atwood Explore more About Us Driven By Passion For Excellence. Deliver Results. Bharat Clouds is a professional IT and ITES company which is engaged in providing innovative and cost-effective tailor-made solutions to its customers to helps in their efforts to modernize their s",4202534532980843373
IT company,Chennai,Savvysoft Technologies (VIVAIT INDIA),"Software company · Vth Floor, Kochar Towers, 19, Venkatanarayana Rd
Open ⋅ Closes 8 pm · 044 4343 7000",https://www.savvy-it.com/,4.3,N/A,044 4343 7000,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202533882393594041
IT company,Chennai,Geektheory,"Software company · 22a, 10, Venkatachalam St
Open 24 hours · 090434 86056",http://geektheo.com/,4.9,info@geektheo.com,090434 86056,https://www.google.com/maps/search/IT+company+near+Chennai/,+91 90434 86056 Chennai Ujjain Home Services Web Design Affordable Web Design Corporate Web Design Content Management System HTML5 Web Design Responsive Web Design Website Redesigning Web Development Php Web Development Progressive Web Apps Real Time Web Application Development Special Framework Development React Js Development Ecommerce Magento Development Startup E-Commerce Premium E Commerce Magento Hosting Mobile App Development Android App Development IOS App Development Hybrid App Developm,4202534668479071735
IT company,Chennai,Pyramidion Solutions,"Software company · 1&1A, 1, Anna Nagar W Ext St
Open ⋅ Closes 12 am · 095660 25629",https://www.pyramidions.com/mobile-app-development-chennai.html,4.3,kamal@pyramidions.com,095660 25629,https://www.google.com/maps/search/IT+company+near+Chennai/,"Home Solutions App Development Mobile App
                            Development Android
                            App
                            Development iOS App
                            Development Flutter App
                            Development Blockchain NFT Marketplace
                            Development Crypto
                            Exchange Development ICO Development Services Smart Contract
                            Development DeFi Development
         ",4202533842539698205
IT company,Chennai,"Wondersoft Private Limited - Retail Management software, Retail POS software, POS software, Pharmacy POS software, Cloud POS","Software company ·  · 120, Aryagowda Rd, near Postal Colony 1st Street
Open ⋅ Closes 6 pm · 044 6670 6655",https://www.wondersoft.com/,4.8,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,044 6670 6655,https://www.google.com/maps/search/IT+company+near+Chennai/,top of page Industry Apparel and Fashion Apparel & Accessories Pharmacy Pharmacy - Medicine & Drugs Speciality Retail Speciality Retail Footwear & Leather Footwear & Sports Salon & Spa Salon & Spa Health & Beauty Health & Beauty Supermarket & Hypermarket Supermarket & Hypermarket Electronics & Electical Consumer Electronics Food & Beverage Food & Beverages Home Decor Home Décor & Hardware Bags & Luggage Luggage & Bags Pet Supplies Pet Supplies & Services Products eshopaid eShopaid Web based ERP ,4202534526093608739
IT company,Chennai,MI InfoTech,"Software company · 1 Bharathi Nagar First Street, N Usman Rd
Open ⋅ Closes 6 pm",https://miinfotech.co.in/,4.3,info@miinfotech.co.in,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202535729294703899
IT company,Chennai,Mahadhi Technologies (P) Ltd,"Software company · 7/6, Samiyar Garden Street
Open ⋅ Closes 7 pm · 090423 98423",http://www.mahadhi.com/,4.9,info@mahadhi.com,090423 98423,https://www.google.com/maps/search/IT+company+near+Chennai/,Transforming Information Technology for a better world Welcome to Mahadhi Technologies! Contact Us Digitally enable your business with the right IT Solutions Get full control of your business digitally! Explore Solutions Reliable IT Partner We are your reliable IT partner and we render support to your IT needs Growth Enablers We enable growth by using the right technological solutions Tackle Challenges We help you tackle business problems with our innovative IT solutions Business Growth We help ,4202534530931380379
IT company,Chennai,Maxx Business Solutions,"Software company ·  · 7B, Sapna Trade Centre, 135 Poonamalee High Road, near, Appartment, next to Indian Oil Petrol Pump, near Prince Courtyard
Open ⋅ Closes 6 pm · 091766 93166",http://maxxerp.com/,4.6,support@maxxerp.com,091766 93166,https://www.google.com/maps/search/IT+company+near+Chennai/,MAXX – Freedom Of Business MAXX is a Multinational integrated software solution that empowers entrepreneurs to manage entire business operations effectively by getting every aspect of business flow in control & traceable with complete clarity & ease. It is a very simple and user-friendly software system that promotes sustained and peaceful organizational growth with robust systems and process in place. We reply on all questions within 24 h We offer support for our customers Mon - Sat 10 am - 06 ,4202533428844595317
IT company,Chennai,Hendoi Technologies Private Limited,"Website designer · 19, Hanuman Koil St, opposite to MGM Hall
Open ⋅ Closes 8 pm · 096772 61485",https://www.hendoi.com/,4.4,support@hendoi.com,096772 61485,https://www.google.com/maps/search/IT+company+near+Chennai/,Hendoi Home About Services Website Development Mobile App Development Web Application Development Desktop Application Development AI Agent Development WordPress Development Contact FAQ Careers +91-9677261485 Get Quote,4202535616918163127
IT company,Chennai,CodeBind Technologies,"Software company ·  · 107, N Usman Rd
Open 24 hours · 097896 17617",https://www.codebindtechnologies.com/,4.8,info@codebindtechnologies.com,097896 17617,https://www.google.com/maps/search/IT+company+near+Chennai/,+91 9789  617 617 info@codebindtechnologies.com Register Now Home About Who We Are Why Choose Us Company Profile Career Inplant Training (IPT) Inplant Training (IPT) for CSE Inplant Training (IPT) for IT Inplant Training (IPT) for ECE Inplant Training (IPT) for EEE Inplant Training (IPT) for AI&DS Inplant Training(IPT) for Biomedical Inplant Training (IPT) for Machine Learning Inplant Training (IPT) for Data Science Inplant Training (IPT) for EIE Inplant Training (IPT) for ICE Inplant Training (,4202533934517397183
IT company,Chennai,TCS CHENNAI,"Software company ·  · Industrial Estate, 21, Ambattur Industrial Estate 1st Cross Rd
Open 24 hours",https://www.tcs.com/,4.2,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,"Click here or press enter to go to homepage What we do Who we are Insights Careers Newsroom Investors Worldwide Contact us tata.com logo Open in New Tab Perpetually Adaptive Enterprise Press tab for submenu items Where adaptability meets advantage At TCS, we don’t just help businesses transform. We help them become perpetually adaptive enterprises, built to evolve continuously and confidently in a world of constant change. Adaptability starts here Industries Banking Capital Markets Consumer Pack",4202531274189168851
IT company,Chennai,Layots Technologies Pvt Ltd - IT infrastructure provider in Chennai,"Computer support and services · No. 82 (116, Velachery Rd
Closes soon ⋅ 1 pm ⋅ Reopens 2 pm · 099623 95939",https://layots.com/,4.5,N/A,099623 95939,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534845015271925
IT company,Chennai,Sage Software Solutions Pvt Ltd | ERP & CRM Provider in Chennai,"Software company · Dhwarco MiniStar, Plot, 12C/1, 3rd Cross St
Closed ⋅ Opens 8:30 am Mon · 099626 66339",https://www.sagesoftware.co.in/,4.7,flags@2x.png,099626 66339,https://www.google.com/maps/search/IT+company+near+Chennai/,Home Products Close Products Open Products Sage 300 A preferred choice of next-gen business leaders to take key business decision Read more SAGE X3 Take full control of your business operations with Sage Enterprise Management. Read more Sage Intacct AI-powered financial management with the India Localization Suite Read more SAGE CRM Know your customers better with the most trusted CRM system. Read more Industries Close Industries Open Industries DISCRETE MANUFACTURING Manufacturing Automotive Fu,4202535145231181495
IT company,Chennai,CH Solutions,"Software company · 1, 1st Floor, Bharathi Nagar First Street, North, N Usman Rd
Open ⋅ Closes 7 pm",https://chsolutions.co.in/,4.2,info@chsolutions.co.in,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,Home About us Why Us Development Design Career Contact Us,4202526955274623805
IT company,Chennai,SIMTEK - Authorized SOLIDWORKS Reseller in Chennai,"Software company ·  · 3rd Floor, ""Mamanjee Centre"" ,, S7-A, Thiru-Vi-Ka Industrial Estate, Guindy,
Open ⋅ Closes 6 pm · 087544 47021",https://simtek.in/,4.3,marketing@simtek.in,087544 47021,https://www.google.com/maps/search/IT+company+near+Chennai/,Home Products SOLIDWORKS SOLIDWORKS 3D CAD SOLIDWORKS ULTIMATE Simulation SOLIDWORKS Simulation SOLIDWORKS Flow Simulation SOLIDWORKS Plastics Data Management SOLIDWORKS PDM SOLIDWORKS Manage SOLIDWORKS Electrical SOLIDWORKS CAM Technical Communication SOLIDWORKS COMPOSER SOLIDWORKS Inspection SOLIDWORKS MBD SOLIDWORKS Visualize DraftSight 3DEXPERIENCE WORKS 3DEXPERIENCE DESIGN Simulate/SIMULIA Manage/ENOVIA Manufacturing / DELMIA CIMATRON Mold Design Die Design Electrode Design NC Programming W,4202534927759824881
IT company,Chennai,Dextra Technologies - Website Development Company in Chennai | SEO & Mobile App Company in Chennai,"Software company · 1st Floor, Aqua Mall, Door #1A, Plot #1, Cart Track Rd
Open ⋅ Closes 7:30 pm · 044 4864 8848",https://www.dextratechnologies.com/,5.0,sales@dextratechnologies.com,044 4864 8848,https://www.google.com/maps/search/IT+company+near+Chennai/,"Dextra Technologies is a Website Development , Web Application , Digital Marketing and Mobile Application leading Company in Chennai . We are all about the web. You would like to do anything with online then, we are the ones you call. Useful Links About Us Blogs Careers Request a quote Terms and Conditions FAQ Privacy Policy Refund Policy Consulting Apply For Internship Contact us Door #1A, Plot #1, 1st Floor, Aqua Mall, Cart Track Road, Velachery, Chennai 600042. sales@dextratechnologies.com +9",4202534640168300595
IT company,Chennai,Chennai Sunday System,"Software company · No.1/1, 15 th Street , Vel Shelter Flat, 4th Ave
Open ⋅ Closes 6 pm · 095661 37117",http://chennaisunday.com/,4.6,chennaisunday@gmail.com,095661 37117,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534535913252695
IT company,Chennai,Zoho Partner Chennai - Fristine Infotech Pvt. Ltd,"Software company · Office No.-3, Shalom Building, 4, Mannar St
Open ⋅ Closes 6 pm · 085910 44966",https://fristinetech.com/?utm_source=google&utm_medium=affiliate&utm_term=&utm_content=&utm_campaign=gmb-chennai-listing,5.0,N/A,085910 44966,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534718831604695
IT company,Chennai,Cognizant Technology Solutions,"Software company ·  · DLF IT Park Rd
Open 24 hours · 1800 208 6999",http://www.cognizant.com/,4.3,inquiry@cognizant.com,1800 208 6999,https://www.google.com/maps/search/IT+company+near+Chennai/,Careers News Events Investors IN-EN Americas Argentina Brazil Canada ( En | Fr ) Costa Rica El Salvador Mexico United States Middle East Visit our Regional Website Europe Belgium ( Fr | Nl | En ) Denmark Finland France Germany Hungary Italy Latvia Lithuania Norway ( Nb | En ) Poland Portugal Romania Spain Sweden ( Sv | En ) Switzerland ( Fr | En | De ) The Netherlands United Kingdom & Ireland Asia Pacific Australia China ( En | 中文 ) Hong Kong SAR India Japan ( 日本語 ) Malaysia New Zealand Philippi,4202527894785069469
IT company,Chennai,INSCOMI TECHNOLOGY SERVICES PRIVATE LIMITED(ERP in Chennai),"Software company · 1, 694/87A, Valayapathi Salai
Open 24 hours · 079047 74990",N/A,5.0,N/A,079047 74990,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202532463886220815
IT company,Chennai,Factana Computing Inc - Industrial AI Solution Provider,"Software company · 43, 80 Feet Road
Closed ⋅ Opens 8 am Mon · 080 4300 7165",https://www.factana.com/,N/A,N/A,080 4300 7165,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202535178072553693
IT company,Chennai,"PDI Software India LLP, Chennai","Software company ·  · #157, 2nd & 3rd Floor, Gopathi Narayanaswami Chetty Rd
Closed ⋅ Opens 11 am Mon · 044 4203 5858",https://pditechnologies.com/,4.6,N/A,044 4203 5858,https://www.google.com/maps/search/IT+company+near+Chennai/,How We Help By Industry By Solution By Industry By Solution Business priority Convenience Retail Convenience Retail Increase Profits Simplify Operations Secure Your Data View All Carriers and Haulers Carriers and Haulers Optimize Operations Improve Visibility Automate Scheduling View All Petroleum Wholesale Petroleum Wholesale Streamline Operations Sell More Gallons Integrate Systems View All Consumer Brands Consumer Brands Engage Consumers Directly Expand Brand Reach View All Consumer Packaged ,4202533923499974365
