category,pin_code,name,address,website,rating,email,phone,gmap_link,services,cid
IT company,Trichy,"ABM IT SUPPORT ( WEB DESIGN COMPANY TRICHY , BULK SMS , APP DEVELOPMENT,WEB DEVELOPMENT COMPANY )","Software company · Office No 4, Siva Complex, First Floor , Anantham Hotel Upstairs, 5th Cross Rd E
Open ⋅ Closes 11 pm · 080126 26111",http://www.abmitsupport.com/,5.0,info@abmitsupport.com,080126 26111,https://www.google.com/maps/search/IT+company+near+Trichy/,Toggle navigation Menu Home About Us Services Web Hosting Shared Hosting Reseller Hosting Domain Registration Design & Printing Logo Design Brochure Design Company Profile Making Visiting Card Design Internship Web Designing UI Designing Responsive Designing Web Development Static Website Design HTML Website Design PHP Website Design Dynamic Website Design CMS WordPress Website E-commerce Web Design Online Payment Gateway Cash on Delivery Matrimony Website Digital-Marketing Search Engine Optimiz,4299385479513999399
IT company,Trichy,Adela Software & Services Pvt Ltd,"Software company · 1, 1, Major Saravanan Rd
Closes soon ⋅ 7 pm ⋅ Opens 9 am Mon · 0431 241 1341",http://www.adelasoftware.com/,4.0,N/A,0431 241 1341,https://www.google.com/maps/search/IT+company+near+Trichy/,Our company was founded in October of 2002. We are a small organization of about 120 employees. We are primarily involved in software development for multi-national companies. Our primary objectives are 1. To develop quality software. 2. To help our customers realize their full potential. 3. To provide equal opportunity to all our employees. Our compensation is based on the individual's performance. We are an equal opportunity employer. Copyright © 2005 Adela Software. All Rights reserved.,4299518639330199557
IT company,Trichy,Uisort : Mobile App Development Company Trichy,"Software company · 125, Palakkarai Main Rd, opposite SBI Bank, behind Mediplus
Closed ⋅ Opens 9 am Mon · 087546 16455",https://www.uisort.com/,4.9,sales@uisort.com,087546 16455,https://www.google.com/maps/search/IT+company+near+Trichy/,"Online Classified Software Mobile App - Alistify Uisort is good at their job, they care about everything, You can order any project to them. They will delivery it with nice design and with working fast applications. Thanks Web Android IOS Find More One Way Drop Taxi Online Booking System - SingleFareTaxi The best thing about working with UiSort Technologies Pvt Ltd always provides timely support and consistently quick response to any issues that come up. they understood the customer requirements",4299519087282486475
IT company,Trichy,Delcosys IT Solutions Trichy,"Software company · Coworks SP Arcade, D-54, 9A Cross Rd
Closes soon ⋅ 7 pm ⋅ Opens 10 am Mon · 079040 31087",http://delcosys.com/,5.0,info@delcosys.com,079040 31087,https://www.google.com/maps/search/IT+company+near+Trichy/,"Delcosys IT Solutions Home About Us Services Web Development Software Development Mobile App Development Web Hosting Branding Technology Careers Contact Us E-mail info@delcosys.com Delcosys Your Dreams Our Results Expand your business through a strong virtual presence About Us ABO UT US Welcome To  Delcosys Delcosys is a leading IT services provider delivering innovative solutions to our customers that help them to meet their strategic values and objectives. With a team of experts, Delcosys serv",4299519122286131263
IT company,Trichy,Greenma Infotech(Website Design|Mobile Application|Android App|iOS App|Website Course|Software Development Company in Trichy),"Software company · QMFM+FVF, No.B9, Sharon Bakery Upstairs, KT Complex 5/2 -Simco Meter Main Road Indian Bank Colony, Sathanur Main Rd
Open ⋅ Closes 8:30 pm · 090425 25968",https://www.greenmainfotech.com/,4.9,N/A,090425 25968,https://www.google.com/maps/search/IT+company+near+Trichy/,N/A,4299519121261017453
IT company,Trichy,ILIFE TECHNOLOGIES,"Software company · 2nd Floor, Chatram, Periyasamy Tower, bus stand
Open ⋅ Closes 8 pm",http://www.ilifetech.in/,4.6,info@ilifetech.in,N/A,https://www.google.com/maps/search/IT+company+near+Trichy/,info@ilifetech.in (+91) 85249 79951 Icon-instagram-1 Facebook-f Icon-linkedin X-twitter Services Website Design & Development Mobile App Development Software Development Digital Marketing Graphic Designing Domain & Hosting Empowering Institutions 🚀 Our Works About About ILife Careers FAQs Our Team Blog Contact Internship X For Proposal 85249 79951 Get Quote Edit Content Services Website Design & Development Mobile App Development Software Development Digital Marketing Graphic Designing Domain & ,4299518935108125107
IT company,Trichy,The King Phoenix IT Solutions and IT Training,"Software company · 1st floor, Ware House, Ware House busstop, Sangillyandapuram Rd
Open ⋅ Closes 10 pm · 097902 56734",https://thekingphoenix.com/,4.5,N/A,097902 56734,https://www.google.com/maps/search/IT+company+near+Trichy/,"We provide best IT solutions for your business! Make Appointment Read Catalogue Billing Software Business Website ECommerce Website Matrimony Website B2B Websites Job Portal Classifieds Website IT Training Welcome To The King Phoenix We at ""The King Phoenix"" provide the best Software Solutions, Website Designs, Web Applications and Web related services. Along with Business Services, we also provide training sessions via Zoom and Teams applications to School, College Students and to IT Profession",4299518195155840153
IT company,Trichy,Kyyba IT (P) Ltd.,"Software company · DD12, 4th Cross Rd
0431 279 1568",http://www.kyyba.com/,4.1,N/A,0431 279 1568,https://www.google.com/maps/search/IT+company+near+Trichy/,ABOUT US About us industries Solutions Services ABOUT US Contact Thank you! Your submission has been received! Oops! Something went wrong while submitting the form. Featured Read more > No items found. ABOUT US ABOUT US INSIGHTS Commitments Environmental Practices Global Talent Solutions Careers Contact Locations Thank you! Your submission has been received! Oops! Something went wrong while submitting the form. ABOUT US INDUSTRIES Solutions SERVICES INSIGHTS CONTACT US Commitments Global Talent ,4299518218218764551
IT company,Trichy,Infovenz Software Solutions,"Software company · First Floor, 24/B, Bus Stand, LG Complex, Kaliyamman Kovil St, near Chathiram
Closes soon ⋅ 7 pm ⋅ Opens 9 am Sat · 088254 50563",https://infovenz.com/,4.8,sales@infovenz.com,088254 50563,https://www.google.com/maps/search/IT+company+near+Trichy/,"+91 93429 29633 sales@infovenz.com Home About Us Our Services Hire Developers Careers Contact Us Request Proposal Home About Us Our Services Hire Developers Careers Contact Us CUSTOM APP DEVELOPMENT We offer full set of software application development and maintenance of complex business-critical application services. // End-to-End Software Development Services LEARN MORE BEST OFFSHORE IT PROFESSIONALS At Infovenz, Businesses find huge savings and time by engaging Offshore IT Professionals who a",4299518889051667875
IT company,Trichy,Digiit,"Software company · Digiit Innovation Centre, 30/60
Closed ⋅ Opens 10 am Mon · 62955125",http://www.digiit.biz/,4.5,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Trichy/,N/A,4299518559855655971
IT company,Trichy,Sysent Technologies,"Software company · 3rd Floor, Gem Plaza, No.3, College Rd, near SRC, near Periyasamy Tower
Closed ⋅ Opens 11 am Mon",https://sysentech.com/,5.0,info@sysentech.com,N/A,https://www.google.com/maps/search/IT+company+near+Trichy/,"Home About Us Services Web Design Custom Web Application Analytial & DevOps IT Infrastructure Services Artificial Intelligence Business Consulting Services Careers Contact Us Tiruchirappalli, Tamil nadu, India +91 8925125332 info@sysentech.com",4299518540542746187
IT company,Trichy,VDart Technologies Pvt Ltd,"Software company · VDart Technologies Pvt Ltd No 40, 4th Cross, Major Saravanan Rd
Closed ⋅ Opens 10 pm Sat · 0431 246 5162",https://www.vdart.com/what-we-do/vdart-technologies/?utm_source=organic&utm_medium=gmb-listing-raja-colony&utm_campaign=vdart-technologies,4.1,N/A,0431 246 5162,https://www.google.com/maps/search/IT+company+near+Trichy/,Services Talent Management Products VGO – Mobility & Fleet Management V-Validate – Document Authentication Industries Overview Automotive and Mobility Banking and Finance Healthcare and Life Sciences Engineering & Construction Energy and Utilities Insights About Our Origin Story Our Culture Our People Sustainability and ESG What We Do Blog Our Media Events Partners Global Connections Malaysia UAE Careers Careers Internship Referral Program Contact us Menu Services Talent Management Products VGO ,4299518646958162857
IT company,Trichy,Zoho Corporation Private Limited - Trichy Hub Office,"Software company · Bala's Tower, Tiruchirapalli - Salem Main Rd
Open 24 hours",http://www.zoho.com/,4.4,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Trichy/,"Your life's work, powered by our life's work A unique and powerful software suite to transform the way you work. Designed for businesses of all sizes, built by a company that values your privacy. Get Started For Free Access your apps Featured apps CRM Comprehensive CRM platform for customer-facing teams. Mail Secure email service for your business. Books Powerful accounting platform for growing businesses. People Organize, automate, and simplify your HR processes. Desk Helpdesk software to deliv",4299521242085788189
IT company,Trichy,SKAP TECHNOLOGIES,"Software company · busstop 2nd Floor, Mookan Complex, Bhima Nagar, Sangillyandapuram, Tiruchirappalli, Tamil Nadu 620001 Warehouse
Closes soon ⋅ 7:30 pm ⋅ Opens 10 am Sat · 084280 59555",https://www.skaptechnologies.com/,4.1,skap2k12@gmail.com,084280 59555,https://www.google.com/maps/search/IT+company+near+Trichy/,"Who We Are SKAP Technologies is a Leading Web Site Creating and Software solution provider like Responsive Web Pages, User Interaction Web Pages, Cross browser Web Pages, Search Engine Optimization (SEO), Content management system (CMS), Read More Useful Links Home About us Services Terms of service Our Services Web Design Web Development Product Management Marketing Graphic Design SKAP Technologies 78A,2nd floor, Palakarai Main road, Warehouse busstop backside complex, Tiruchirappalli,TamilNadu",4299518596324851297
IT company,Trichy,iLinks Infotech Trichy,"Software company · 2nd Floor, Anna Silai, 64, Sri Krishna Complex, Main Road, opp. to ER School
Closes soon ⋅ 7:30 pm ⋅ Opens 10 am Sat · 090433 61850",https://ilinksinfotech.com/,4.6,needhelp@company.com,090433 61850,https://www.google.com/maps/search/IT+company+near+Trichy/,× Home About Us Services Technology Careers Contact Us,4299518422759561487
IT company,Trichy,Kittle Private Limited,"Software company · 10, 140, General Bazaar St
Open ⋅ Closes 8:30 pm · 095789 57870",https://kittle.ltd/,4.6,N/A,095789 57870,https://www.google.com/maps/search/IT+company+near+Trichy/,N/A,4299518221749473487
IT company,Trichy,2KD2 Solutions,"Software company · RP4G+P42 Amalourpuram
Open ⋅ Closes 8 pm · 086676 52156",https://2kd2.in/,5.0,N/A,086676 52156,https://www.google.com/maps/search/IT+company+near+Trichy/,N/A,4299518356706603487
IT company,Trichy,VijayTechZone | web design company in trichy,"Software company · No 2. Aravindh Plaza, Fort Station Rd
Open ⋅ Closes 8:30 pm · 086101 17279",https://vijaytechzone.in/services/,5.0,info@vijaytechzone.in,086101 17279,https://www.google.com/maps/search/IT+company+near+Trichy/,Home About us Services Web Development Digital Marketing App Development Software Development Brand Development Portfolio Blogs Contact us Get a quote Get a quote Creative Best solution for your Business. Share processes and data securely on a need to know basis need for reconciliation it combines. About us How we work 01 Creative Best solution for your Brand. Share processes and data securely on a need to know basis need for reconciliation it combines. About us How we work 02 Creative Best solu,4299519125118478689
IT company,Trichy,Lorven Technologies Pvt Ltd,"Software company · D30/1, 11th Cross E Rd
Open ⋅ Closes 3:30 am · 044 4855 0025",http://www.lorventech.com/,4.8,info@lorventech.com,044 4855 0025,https://www.google.com/maps/search/IT+company+near+Trichy/,Services Solutions Industries Texas DIR About Us Careers Menu Services Solutions Industries Texas DIR About Us Careers Client Support info@lorventech.com Contact Us Client Support info@lorventech.com Contact Us Services IT Staff Augmentation Managed Service Provider Managed IT Services Workforce Training & Development Solutions Gen AI Banking and Financial Solutions Cloud Infra Services Cyber Security Government IT Solutions Salesforce CRM SAP ERP Data Analytics Digital Transformation Industries,4299518962026237151
IT company,Trichy,Rubix Cloud Technologies,"Software company ·  · No. D, Ganesh Towers, 33, 7th Cross Rd E
Closed ⋅ Opens 9 am Mon · 095006 01772",https://rubixtek.com/,5.0,info@harry.com,095006 01772,https://www.google.com/maps/search/IT+company+near+Trichy/,Services Managed Services Cloud Solutions DevSecOps Microsoft Azure Google Cloud Platform AWS SAAS Application Development SAP ServiceNow Industrial Automation Oracle Fusion SalesForce Smart Insights Digital Experience Digital Commerce UI / UX Mobile Applications Web Applications Full Stack Development Solution Engineering / Management Project Management and Transformation Product Modernization Product Development Innovative Services IoT Virtual Reality (VR) AI / ML Augmented Reality (AR) Indust,4299519063634637263
IT company,Trichy,Top IT Company in Trichy | Web Designing & Development Company | Inymart Digi Solutions,"Computer support and services · 17, C3, 3rd Floor, Ayodhya Complex, Thennur High Rd
Closed ⋅ Opens 9:30 am Sat · 073588 47695",N/A,5.0,N/A,073588 47695,https://www.google.com/maps/search/IT+company+near+Trichy/,N/A,4299519014223114455
IT company,Trichy,SS Technologies,"Software company · No:60,3rd Floor, Kannan Ravi Towers
Open ⋅ Closes 9 pm · 099443 15615",http://www.sswebtech.in/,5.0,sstechnologies2716@gmail.com,099443 15615,https://www.google.com/maps/search/IT+company+near+Trichy/,Toggle navigation Home About Our Packages Our Services Career Gallery contact,4299518935754078723
IT company,Trichy,Parkav Infotech,"Software company · No 9 Ⅱ , Mc Arcade
Closed ⋅ Opens 10 am Sat · 098404 25674",http://www.parkavinfotech.com/,3.4,N/A,098404 25674,https://www.google.com/maps/search/IT+company+near+Trichy/,N/A,4299518354254791779
IT company,Trichy,Pisquare Software Solutions,"Software company · 8/2, 2nd Cross, Divya promoters complex, above Kings Bakes
Open ⋅ Closes 9 pm · 099949 73141",http://www.pisquaresoftware.com/,4.0,pisquare.solutions@gmail.com,099949 73141,https://www.google.com/maps/search/IT+company+near+Trichy/,"Home Company Industries Services Technologies Careers Contact Us Agile Methodology The increasing speed of business, constantly changing user requirements and the emergence of new technologies requires a robust development/delivery Methodology. We follow agile methodologies to ensure that we deliver best-in-class product without compromising on good tranparency and Control on Progress. Technologies Pisquare team possesses a diverse range of in-house skills, capable of undertaking wide range of s",4299518400164183811
IT company,Trichy,InternshipTraining in Trichy,"Software company · T6, 3rd Floor, Bharath Shopping Mall, opp. Government Hospital
Open ⋅ Closes 8 pm · 091504 43183",http://e-soft.in/,4.5,N/A,091504 43183,https://www.google.com/maps/search/IT+company+near+Trichy/,N/A,4299518685728478537
