category,pin_code,name,address,website,rating,email,phone,gmap_link,services,cid
IT company,Chennai,Ideas2IT Technology Services Private Limited,"Software company ·  · C50 & C51, Water Works Rd
Open ⋅ Closes 7 pm · 093618 03053",https://www.ideas2it.com/,4.1,N/A,093618 03053,https://www.google.com/maps/search/IT+company+near+Chennai/,Services AI Consulting & Development Services AI CoE (Consulting & Advisory) AI Powered Application Development Services AI Governance Data Services for AI Plug & Play AI PODs (Hire AI Engineers)Â Â Â Â Â Â Â Generative AI Strategy & Development MLOps & LLMOps Agentic AI Services AI Powered Application Development Services Custom Software Development Dallas AI Powered QA as a Service Application Modernization Software & Services Enterprise Legacy Systems Modernization Data Modernization Data Ser,4202534118766214721
IT company,Chennai,Temenos India Pvt. Ltd.,"Software company ·  · 146, Sterling Rd
Open ⋅ Closes 6 pm · 044 7133 1000",http://www.temenos.com/,4.2,N/A,044 7133 1000,https://www.google.com/maps/search/IT+company+near+Chennai/,"Portfolio Products Core Banking Deliver modern, comprehensive banking for all customer segments. Digital Banking Power personalized experiences, seamless transactions and accelerate transformation. Payments Real-time, secure, and scalable payments processing. Wealth Management A unified wealth management platform enabling digital and relationship manager experiences. Explore All Products Innovation Platform AI Cloud Discover Our Innovations Temenos SaaS Maximize customer focus and accelerate you",4202533988616678457
IT company,Chennai,Hourglass IT Solutions - Web Design Company | Mobile App Development | ERP Software,"Software company · 3rd Floor, No.88, Anmol Palani, Gopathi Narayanaswami Chetty Rd
Open ⋅ Closes 6 pm · 086109 00368",https://www.hourglassit.com/,4.5,info@hourglassit.com,086109 00368,https://www.google.com/maps/search/IT+company+near+Chennai/,": +91 86109 00368 : info@hourglassit.com 30% off on all our services. GET A QUOTE Home About Services Products Careers More Pricing FAQ Blog Contact Us Web and Mobile APP Development and Automation Our Products Procure To Pay Software ERP Software allows corporates, small, medium and large... Order to Cash Order To Cash expertise to power your business Payroll Software Run your payroll using Hourglass IT Payroll Software Our other Products Explore our range of software applications to power your",4202524298629844775
IT company,Chennai,Mindtree Ltd,"Software company ·  · 140, Old Mahabalipuram Rd
Open ⋅ Closes 6 pm",https://www.mindtree.com/,4.3,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,"About Us Company Partners Adobe AWS Cisco Databricks Dell Technologies Google Cloud HPE IBM Informatica Microsoft NVIDIA Oracle Pega Salesforce SAP ServiceNow Snowflake Newsroom Careers Insights Blogs Podcasts Alliances Social Responsibility Diversity, Equity and Inclusion Investors Contact Us Interactive Data Cloud Enterprise Apps Artificial Intelligence Industries Banking & Financial Services Banking Capital Markets Communications, Media, and Entertainment Energy & Utilities Oil & Gas Utilitie",4202535244079435449
IT company,Chennai,M8 IT Solutions Pvt Ltd - Software Company in Chennai,"Software company · 97, 3rd Cross St
Open ⋅ Closes 7:30 pm · 093446 60083",https://m8itsolutions.com/,5.0,contact@Iteck.co,093446 60083,https://www.google.com/maps/search/IT+company+near+Chennai/,Home about Services Enterprise Software Website Design & Development Mobile App Development Software Development Digital marketing IoT Cyber Security Cloud Service Branding Quality Assurance Graphic Design AR & VR Services Animation & Video Production products Who We Are? Why Choose us Who We Work With What We Do Our Achievements career contact get in touch (+23) 5535 68 68 contact@Iteck.co,4202535743304010769
IT company,Chennai,"Dell Technologies, Chennai","Software company ·  · 8th Floor
Open ⋅ Closes 6 pm",N/A,4.7,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534897691082539
IT company,Chennai,Orion India Ducen PVT LTD.,"Software company ·  · 4/363 , Block-B, III Floor, Rajiv Gandhi Salai
Open ⋅ Closes 7 pm · 044 4225 6666",http://ducenit.com/,4.3,N/A,044 4225 6666,https://www.google.com/maps/search/IT+company+near+Chennai/,"Read our press release about the acquisition of Sryas and Ducen by Orion Innovation in 2023. Watch our corporate video below to see how Orion is helping transform our clients’ businesses. Learn more about the work we do for Telecommunications, Media, and Technology clients and about the Analance Platform . Find more information about our innovative work in different industries here .",4202524122749971825
IT company,Chennai,Gway Tech Solutions Private Limited | ERP Software | Custom ERP Development | Software Company in Chennai,"Software company · AKB - A&B, 13, Hanumar Koil St
Open ⋅ Closes 7:30 pm · 089255 59875",https://gwayerp.com/,4.8,info@gwayerp.com,089255 59875,https://www.google.com/maps/search/IT+company+near+Chennai/,"Company About Us Our Team Our Customers Gallery Careers Case Studies Become A Partner ""Success is assured when you focus on a Customer-Centric approach."" We approach the clients with a distinct pulse of strategy. Elevate the
        need for uniqueness in the market by considering every aspect of the
        business process into account. We treat every penny invested with the
        utmost respect. Mathivanan CEO Products Inventory Management Get accurate stock details Finance & Accounting ",4202526607256217909
IT company,Chennai,Niftysoft Solution Private Limited,"Software company · Floor, Block 1, SIDCO Electronics Complex, Unit No 23, 2nd
Open ⋅ Closes 7 pm · 044 2250 1734",https://www.niftysoft.com/,4.7,info@niftysoft.com,044 2250 1734,https://www.google.com/maps/search/IT+company+near+Chennai/,"info@niftysoft.com +91 44 2250 1734 +91 94441 16316 About Us Profile Skills and Expertise Industries We Serve Our Brands Our Partners Services Software Development Ecommerce Development Mobile App Development Web Development Website Designing Domain, Email, Webhosting Digital Marketing Services Social Media Marketing Analytic Solutions Careers Testimonials FAQ Contact Us Right software tailored to your business needs. Software Development Design  and build scalable software solutions! Everything",4202534738626432029
IT company,Chennai,eNoah - SAP Business One ERP Partner & IT Services,"Software company ·  · 3rd Floor, ADMIN BLOCK, Elnet Software City 1st, &, Rajiv Gandhi Salai
Open ⋅ Closes 12 am · 044 4028 6900",https://enoahisolution.com/,3.7,contactus@enoahisolution.com,044 4028 6900,https://www.google.com/maps/search/IT+company+near+Chennai/,Toggle navigation MENU MENU About Us Why eNoah? Our Team News & Events Accreditation & Certifications eNoah in the Community Case Studies CSR Accreditation / Certifications Industries Insurance Insurance Services for Agencies Insurance Services for Carriers Mortgage Services Automotive & Manufacturing Healthcare Legal Industry Media & Entertainment IT Services ERP & Enterprise Services SAP Business One ERP Solutions SAP S/4HANA Services QAD Adaptive ERP and Services Salesforce CRM Services Share,4202524077347412113
IT company,Chennai,"Dell Technologies, Chennai","Software company ·  · 8th Floor
Open ⋅ Closes 6 pm",N/A,4.7,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534897691082539
IT company,Chennai,Gen Digital Inc. (formerly Symantec Corporation and NortonLifeLock Inc.),"Software company ·  · Block 1C, 5th Floor, 1/124 Shivaji Gardens, DLF IT Park, Mount-Poonamallee Road, Nandambakkam PO, Ramapuram
Open 24 hours · 044 6628 5001",https://www.nortonlifelock.com/,4.7,N/A,044 6628 5001,https://www.google.com/maps/search/IT+company+near+Chennai/,"Gen™ About Us Our Brands News & Blogs Life@Gen Partner Our story Explore how we blend our rich expertise with technology to protect people from potential, real and future digital threats. Leadership Our leadership team fosters a culture of innovation to unlock new possibilities Investor How we’re driving organic sustainable growth​. Social Impact Bringing positive change to the communities all around us Digital education and training Data privacy and protection Inclusion and belonging​ Volunteer",4202527894176977631
IT company,Chennai,Radar Technologies,"Software company · 3, Daniel Complex, Bajanai Koil Street
Open ⋅ Closes 6:30 pm",http://www.radarxp.com/,4.1,info@radarxp.com,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,Home About Us Feature Services Contact,4202524027399972199
IT company,Chennai,"Innodev Technologies, Chennai","Software company · INWRKS SPACES 4, Rajalakshmi Nagar, 3rd Main Rd
Open ⋅ Closes 7 pm · 085310 03739",https://innodevtechnologies.com/,5.0,info@innodevtechnologies.com,085310 03739,https://www.google.com/maps/search/IT+company+near+Chennai/,"Home About Us Services Technology Careers Contact Us Home About Us Services Technology Careers Contact Us Home About Us Services Home About Us Services Technology Careers Contact Us Technology Careers Contact Us Home About Us Services Technology Careers Contact Us About Us Set up a fully functional business around your brilliant ideas. Understand your business requirements, explore the market potential of your idea, watch over the evolution of your start-up, and see your vision transform into re",4202524697006174899
IT company,Chennai,Niftysoft Solution Private Limited,"Software company · Floor, Block 1, SIDCO Electronics Complex, Unit No 23, 2nd
Open ⋅ Closes 7 pm · 044 2250 1734",https://www.niftysoft.com/,4.7,info@niftysoft.com,044 2250 1734,https://www.google.com/maps/search/IT+company+near+Chennai/,"info@niftysoft.com +91 44 2250 1734 +91 94441 16316 About Us Profile Skills and Expertise Industries We Serve Our Brands Our Partners Services Software Development Ecommerce Development Mobile App Development Web Development Website Designing Domain, Email, Webhosting Digital Marketing Services Social Media Marketing Analytic Solutions Careers Testimonials FAQ Contact Us Right software tailored to your business needs. Software Development Design  and build scalable software solutions! Everything",4202534738626432029
IT company,Chennai,RootQuotient Technologies Private Limited,"Software company · 2nd Floor, Sterling Technopolis, COWRKS, 4/293, Rajiv Gandhi Salai
Open ⋅ Closes 10 pm · 076008 45600",https://www.rootquotient.com/,4.9,N/A,076008 45600,https://www.google.com/maps/search/IT+company+near+Chennai/,🧩 De-risk your product journey with our Product Strategy Playbook - Download now! rootquotient about services capabilities portfolio resources blog Contact us We build profound digital products We have mastered the end-to-end product development lifecycle to help you go-to-market faster. Book free consultation Check RootQuotient profile on DesignRush,4202524338954774093
IT company,Chennai,Agilysys Technologies India Private Limited,"Software company ·  · 10th floor, Hardy Tower
Open ⋅ Closes 6 pm · 044 6623 9200",http://www.agilysys.com/,4.2,N/A,044 6623 9200,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202535244557362417
IT company,Chennai,Rytsense Technologies - AI development company,"Software company · Phase 1, GREETA TOWERS, Greeta Techpark, near Indian public school
Open 24 hours · 070100 44153",https://rytsensetech.com/,5.0,N/A,070100 44153,https://www.google.com/maps/search/IT+company+near+Chennai/,Company Who We are Services Career Events Services AI & ML Mobile App Development Web And CMS Development Ecommerce Development Blockchain Development Game Development Salesforce Solutions IoT & Embedded Devops Software Development AI Development Hire Developers Frontend ReactJS AngularJS VueJS Backend NodeJS Python Java PHP Golang Spring Boot Django Solidity Mobile Android iOS Flutter React Native Swift Ionic Kotlin Dart CMS WordPress Magento Shopify WooCommerce Drupal CakePHP CodeIgniter Larav,4202523670497195087
IT company,Chennai,Zeptoh,"Software company ·  · Sterling Technopolis, 6th Floor 4/293, SH 49A, Rajiv Gandhi Salai
Open ⋅ Closes 6 pm",http://www.zeptoh.com/,4.1,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202534910544382629
IT company,Chennai,"Anthology Inc., (Formerly Blackboard Information Technology India Pvt Ltd)","Software company ·  · Ascendas, International Tech Park, 6th floor, Crest Building, CSIR Rd
Open ⋅ Closes 12 am · 044 7172 7777",http://www.blackboard.com/,4.0,N/A,044 7172 7777,https://www.google.com/maps/search/IT+company+near+Chennai/,Skip to main content Community and Support About Us Overview Leadership Who We Serve Newsroom Events Careers Solutions INDUSTRIES Anthology pairs the only complete SaaS solution suite with a flexible ecosystem built to help everyone thrive. View All Products Higher Education Business Government K-12 Learning Management System (LMS) with modern learning capabilities Explore Blackboard Student Information System (SIS) with ERP capabilities Explore Anthology Student Constituent Relationship Managem,4202524119745054039
IT company,Chennai,Cetas Information Technology Pvt Ltd,"Software company ·  · 2nd Floor, Mount Tower, No. 2/4A, Mount Poonamallee Rd
Open ⋅ Closes 6:30 pm · 044 4285 0231",http://cetastech.com/,4.3,N/A,044 4285 0231,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202527824523681671
IT company,Chennai,Priyas Hub Private Limited,"Software company · No.63B, Janakpuri 1st St
Open ⋅ Closes 5:30 pm · 090251 99293",http://www.priyashub.com/,4.9,info@priyashub.com,090251 99293,https://www.google.com/maps/search/IT+company+near+Chennai/,Home About Us Services Careers Contact Us,4202535049980755321
IT company,Chennai,Mako IT Lab,"Software company · 8th Floor, TICEL BIOPARK, TICEL Biopark Rd
Open ⋅ Closes 11 pm",https://makoitlab.com/,4.5,hello@makoitlab.com,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,"Services Book a Quick call with us for Enquiry Get Quote We are proud to be recognized as one of the top B2B companies in 2024. Learn more Home About Us Blogs Articles Case Studies Careers Contact Us SERVICES Integration As A Service Implementation As A Service AI and Machine Learning Omnichannel Digitalization DevOps Xtended Reality UI/UX & Branding 3D Design and Illustration Apple Ecosystem Qt GUI & Firmware Integration As A Service Unify your tech infrastructure, accelerate data processing, a",4202524219496573391
IT company,Chennai,"Mobile App (iOS, Android) Development Company in Chennai, E-commerce Website Design & Development Company-NINOS IT SOLUTION","Software company · Shop No:9,Basement, Raahat Plaza, Arcot Rd
Open 24 hours · 099624 11492",http://www.ninositsolution.com/,4.6,info@ninositsolution.com,099624 11492,https://www.google.com/maps/search/IT+company+near+Chennai/,"Services Web Design and Development Static
                                                            Website Dynamic
                                                            Website Wordpress
                                                            Website Ecommerce
                                                            Website ERP Website Woocommerce Website Shopify Website Custom Software App Development Android
                                                            Applicati",4202534772435200953
IT company,Chennai,Gold Coast IT Solutions,"Software company ·  · 4th Floor, GEEYAM TECH SQUARE, No 57, Elcot
Open ⋅ Closes 9 pm",http://gcitsolutions.com/,4.3,info@gcitsolutions.com,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,ABOUT SERVICES App Dev & Modernization Artificial Intelligence Cloud Enablement Data Engineering Digital Platform Solutions Intelligent Process Automation Quality Engineering Security and Infrastructure INDUSTRIES Healthcare Financial Services Pharmaceutial Logistics RESOURCES Success Stories CONTACT US,4202523727161594769
IT company,Chennai,M8 IT Solutions Pvt Ltd - Software Company in Chennai,"Software company · 97, 3rd Cross St
Open ⋅ Closes 7:30 pm · 093446 60083",https://m8itsolutions.com/,5.0,contact@Iteck.co,093446 60083,https://www.google.com/maps/search/IT+company+near+Chennai/,Home about Services Enterprise Software Website Design & Development Mobile App Development Software Development Digital marketing IoT Cyber Security Cloud Service Branding Quality Assurance Graphic Design AR & VR Services Animation & Video Production products Who We Are? Why Choose us Who We Work With What We Do Our Achievements career contact get in touch (+23) 5535 68 68 contact@Iteck.co,4202535743304010769
IT company,Chennai,Highbrow Interactive,"Software company · 19th Street
Open ⋅ Closes 8 pm · 088257 40270",http://www.highbrowinteractive.com/,4.3,N/A,088257 40270,https://www.google.com/maps/search/IT+company+near+Chennai/,About Games Community Careers About Games Community Careers Euro Train Sim 2 is the first mobile train simulator to feature  officially - licensed real trains from German train  operator Deutsche Bahn. Download Now Indian Train Simulator is India's favorite train simulator played by lakhs of people every single day. Download Now The best train simulator for Indonesia featuring some of the finest routes and locomotives from Kerata Api Indonesia. Download Now We Build Games That Feel Inevitable Fr,4202524325772253453
IT company,Chennai,"YAALI BIZAPPLN SOLUTIONS -Zoho Partner in Chennai,India","Software company ·  · 2nd floor- Plot, No.42, Thirugnana Sambandar St A-Space 2
Open 24 hours · 098403 68815",https://www.bizappln.com/,4.8,creator@bizappln.com,098403 68815,https://www.google.com/maps/search/IT+company+near+Chennai/,"TrackMyTime : Employee Monitoring and Time Tracking Solution for today's dynamic Workforce Wondering about whether your remote workforce or in-office employees are
				really working and effectively using their time to work on the assigned tasks or not? With TrackMyTime , you don't have to worry
				about that! TrackMyTime is an
				all-in-one solution for Employee Time Tracking App and Employee
					Monitoring Software for monitoring employee activities(ethically) and track their productive",4202524468790972707
IT company,Chennai,Everstage Technologies Private Limited,"Software company · 7th Floor 10, 11, Block 9, HELIX, WORKEZ, 20, Velachery Rd
Open ⋅ Closes 7 pm",https://www.everstage.com/,4.8,care@everstage.com,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,"Best pricing and value youâll get for a salesÂ Â commission software Highest-ROI assured No hidden costs Customised as per your needs Start your Everstage discovery Product Sales Commission Automation Payee Experience Commission Processing Territory, Quota & Capacity Planning Customer Favourites Everstage x Salesforce Simplify data management and enable payees with Everstageâs trusted Salesforce partnership. BI Powered Analytics Build dashboards and reports on sales performance, budgets, and",4202535594948778401
IT company,Chennai,Haddy Designs and Consultancy Services Pvt Ltd,"Software company · Floor, 15th, 25, 1st, Street, Taramani Link Rd, opposite Bank of Maharashtra
Open ⋅ Closes 8 pm · 095666 22231",http://www.haddygroup.com/,5.0,N/A,095666 22231,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202524615954733421
IT company,Chennai,Hourglass IT Solutions - Web Design Company | Mobile App Development | ERP Software,"Software company · 3rd Floor, No.88, Anmol Palani, Gopathi Narayanaswami Chetty Rd
Open ⋅ Closes 6 pm · 086109 00368",https://www.hourglassit.com/,4.5,info@hourglassit.com,086109 00368,https://www.google.com/maps/search/IT+company+near+Chennai/,": +91 86109 00368 : info@hourglassit.com 30% off on all our services. GET A QUOTE Home About Services Products Careers More Pricing FAQ Blog Contact Us Web and Mobile APP Development and Automation Our Products Procure To Pay Software ERP Software allows corporates, small, medium and large... Order to Cash Order To Cash expertise to power your business Payroll Software Run your payroll using Hourglass IT Payroll Software Our other Products Explore our range of software applications to power your",4202524298629844775
IT company,Chennai,Gway Tech Solutions Private Limited | ERP Software | Custom ERP Development | Software Company in Chennai,"Software company · AKB - A&B, 13, Hanumar Koil St
Open ⋅ Closes 7:30 pm · 089255 59875",https://gwayerp.com/,4.8,info@gwayerp.com,089255 59875,https://www.google.com/maps/search/IT+company+near+Chennai/,"Company About Us Our Team Our Customers Gallery Careers Case Studies Become A Partner ""Success is assured when you focus on a Customer-Centric approach."" We approach the clients with a distinct pulse of strategy. Elevate the
        need for uniqueness in the market by considering every aspect of the
        business process into account. We treat every penny invested with the
        utmost respect. Mathivanan CEO Products Inventory Management Get accurate stock details Finance & Accounting ",4202526607256217909
IT company,Chennai,Indix,"Software company ·  · 2nd floor, Neville Block, Ramanujan IT City,, MGR Film City Road
Open ⋅ Closes 6 pm · 0212 471 5005",N/A,4.4,N/A,0212 471 5005,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202535236991504579
IT company,Chennai,GeakMinds Technologies Pvt Ltd,"Software company · 3rd Floor, Plot No.1, OMR Service Rd
Open ⋅ Closes 11:30 pm · 095660 98729",http://www.geakminds.com/,4.3,N/A,095660 98729,https://www.google.com/maps/search/IT+company+near+Chennai/,Skip to content Home About Us Company Overview Our Culture & Values Centre of Excellence Services Data and AI Digital Transformation Microsoft Services Testing as a Service Staffing Services Blogs Case Studies Careers Home About Us Company Overview Our Culture & Values Centre of Excellence Services Data and AI Digital Transformation Microsoft Services Testing as a Service Staffing Services Blogs Case Studies Careers © 2020 GeakMinds Inc. All rights reserved. Website crafted in-house. Follow Us –,4202524309125559167
IT company,Chennai,Attune Technologies Pvt Ltd,"Software company · Astoria Building, 114, Anna Salai
Open ⋅ Closes 7 pm · 073389 59923",http://attunelive.com/,4.3,N/A,073389 59923,https://www.google.com/maps/search/IT+company+near+Chennai/,Hospitals Hospital Information System Speciality Hospital Solutions Ophthalmology Antenatal Care Dialysis Post Operative Care Solutions Home Nursing Physiotherapy Business Intelligence Solutions Apps DoCoM Consultation App Schedule a Demo Get an Estimate Labs Lab Information System Device integraion Business Intelligence Solutions Apps PathWorks Home Collection Schedule a Demo Get an Estimate Clinics Practice Management Software Business Intelligence Solution Apps Physiotherapy Home Nursing Cons,4202533889999893539
IT company,Chennai,Altair Engineering India (Chennai),"Software company · Tiru Vi-Ka Industrial Estate, Tamarai Tech Park S P, Plot No 16 to 20 & 20A, Jawaharlal Nehru Salai
Open ⋅ Closes 5:30 pm · 044 4901 4050",https://www.altair.com/,4.5,N/A,044 4901 4050,https://www.google.com/maps/search/IT+company+near+Chennai/,"Altair has been acquired by Siemens, creating the world's most complete AI-powered portfolio of industrial software for simulation, high performance computing, data science, and artificial intelligence as part of the Siemens Xcelerator platform. We are excited to join the Siemens family! Read More Search Icon Expand Search Input Field Why Altair Our Mission Data Science + Rocket Science Our Company About Altair Careers Partners Investors Newsroom Blog Sustainability Licensing Contact Us Our Tech",4202534910267734681
IT company,Chennai,CALIFORNIA SOFTWARE COMPANY LIMITED,"Software company · Phase 1, Greeta Towers, California Software Company Limited Workflo, Old Mahabalipuram Rd
Open ⋅ Closes 7 pm",http://www.calsoftgroup.com/,4.3,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202524452216170495
IT company,Chennai,Makos Infotech Private Limited,"Software company · Campus-1a, MILLENIA BUSINESS PARK-II, 2nd St
Open ⋅ Closes 5:30 pm · 073392 07420",https://www.makosinfotech.com/,4.9,info@makosinfotech.com,073392 07420,https://www.google.com/maps/search/IT+company+near+Chennai/,"Who we are Know Us Who we are About us Our Goals Board of Directors Management Team Founder's Message Awards / Recognition What we do Overview Services Products Your life will be made more accessible by Makos Infotech's cutting-edge digital solutions. Our team of professionals, a leading supplier of cutting-edge services, uses the most recent technologies to offer specialized, affordable solutions to help you meet your business goals. Discover Our Services Web Development HR Services Augmentatio",4202532595824368439
IT company,Chennai,Tender Software India Private Limited Chennai,"Software company · II Floor, Block-B, GLOBAL INFOCITY PARK, 40, MGR Main Rd
Open ⋅ Closes 7:30 pm · 097878 73117",https://tendersoftware.in/,4.0,info@tendersoftware.in,097878 73117,https://www.google.com/maps/search/IT+company+near+Chennai/,"info@tendersoftware.in Home About Process Careers Testimonials Contact Welcome to Tender Software We Design, Develop & Deliver end-to-end software solutions Tender Software is a leading global software development company with offices in the United States, Australia, Europe, the United Kingdom, and India. We specialise in crafting cutting-edge custom software solutions tailored to the needs of small and medium-sized enterprises, innovative startups, design studios, and individuals. Our expertise",4202523887744889389
IT company,Chennai,CredoPay Technology Services Pvt Ltd,"Software company · 3rd Floor, Tulive Helix, 100 Feet Rd, near Phoenix Mall
Open ⋅ Closes 7 pm · 073054 36444",https://credopay.com/,4.2,support@credopay.com,073054 36444,https://www.google.com/maps/search/IT+company+near+Chennai/,About Us CenterFirst Sarata Neobanking Solutions Merchant Management System Omnichannel Payments Processing Platform Unified Payments Platform White Label Payment Gateway Universal Terminal Management System Fraud Risk Management Devices Industries Retail Businesses Educational Institutes Utilities & Service Providers Insights Contact Us Select Page A Neo Banking Solution Platform Provider Omni-channel Payment Processing and Acquiring Platform Contact Sales Request Demo Welcome to CredoPay At Cr,4202534961069293707
IT company,Chennai,Software AG Chennai Development Center,"Software company ·  · Wework, Unit 01A-102, Olympia Cyberspace 21/22 Alandur Road, Reddy 2nd St
Open now",https://www.softwareag.com/,4.3,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Chennai/,N/A,4202524084798523961
